PONTO,MD_LAT_GD,MD_LON_GD,DATA,ORG,Tag,SAL,TSM,SAL_sat
BV,"-27,70501111","-48,56079722",8/31/2015,pp,,"32,56",,
CR,"-27,74470278","-48,56254444",8/31/2015,pp,,"32,73",,
PC,"-27,77763611","-48,62744722",8/31/2015,pp,,"32,81",,
PP,"-27,85156944","-48,58565278",8/31/2015,pp,,"35,39",,
BA,"-27,71759167","-48,63201667",9/2/2015,pp,,"31,15",,
CA,"-27,79904167","-48,56802222",9/2/2015,pp,,"33,1",,
FR,"-27,72268889","-48,56688056",9/2/2015,pp,,"31,79",,
BA,"-27,71759167","-48,63201667",9/3/2015,pp,,"30,85",,
CA,"-27,79904167","-48,56802222",9/3/2015,pp,,"32,87",,
FR,"-27,72268889","-48,56688056",9/3/2015,pp,,"31,22",,
CG,"-27,19810833","-48,51096944",9/4/2015,pp,,"33,98",,
FA,"-27,18376111","-48,53203333",9/4/2015,pp,,"32,1",,
GF,"-27,19810833","-48,51096944",9/4/2015,pp,,"33,07",,
LB,,,9/4/2015,pp,,"34,75",,
SB,"-27,49226944","-48,53400278",9/6/2015,pp,,,,
SR,"-27,46609444","-48,63331389",9/6/2015,pp,,,,
FA,"-27,18376111","-48,53203333",9/7/2015,pp,,"33,07",,
GM,,,9/7/2015,pp,,"31,75",,
PB,"-27,15254444","-48,56053056",9/7/2015,pp,,"34,42",,
ZI,"-27,18376111","-48,53203333",9/7/2015,pp,,"34,44",,
AI,"-26,77998611","-48,61129444",9/9/2015,pp,,"33,52",,
LA,"-26,28124167","-48,67606667",9/9/2015,pp,,,,
PL,"-26,22440278","-48,62082778",9/9/2015,pp,,"32,08",,
AI,"-26,77998611","-48,61129444",9/11/2015,pp,,"27,3",,
CR,"-27,74470278","-48,56254444",9/11/2015,pp,,"27,95",,
LB,,,9/11/2015,pp,,"31,8",,
SM,"-27,44113611","-48,61868333",9/11/2015,cg,,"25,05",,
BV,"-27,70501111","-48,56079722",9/12/2015,pp,,"31,69",,
PF,"-27,435125","-48,52305278",9/12/2015,pp,,"33,02",,
BV,"-27,70501111","-48,56079722",9/14/2015,pp,,"32,5",,
CA,"-27,79904167","-48,56802222",9/14/2015,pp,,"34,4",,
CR,"-27,74470278","-48,56254444",9/14/2015,pp,,32,,
FR,"-27,72268889","-48,56688056",9/14/2015,pp,,"32,3",,
PC,"-27,77763611","-48,62744722",9/14/2015,pp,,34,,
PP,"-27,85156944","-48,58565278",9/14/2015,pp,,"34,3",,
PF,"-27,435125","-48,52305278",9/15/2015,pp,,"34,33",,
SA,"-27,50804722","-48,521275",9/15/2015,cg,,"32,04",,
SB,"-27,49226944","-48,53400278",9/15/2015,pp,,"32,04",,
SR,"-27,46609444","-48,63331389",9/15/2015,pp,,"30,61",,
FA,"-27,18376111","-48,53203333",9/16/2015,pp,,"33,41",,
AI,"-26,77998611","-48,61129444",9/17/2015,pp,,"31,62",,
PA,"-26,76335","-48,65166944",9/17/2015,pp,,"32,28",,
BA,"-27,71759167","-48,63201667",9/21/2015,pp,,"30,21",,
CA,"-27,79904167","-48,56802222",9/21/2015,pp,,"32,6",,
EB,"-27,78189722","-48,62696944",9/21/2015,pp,,"31,4",,
FR,"-27,72268889","-48,56688056",9/21/2015,pp,,"28,56",,
GF,"-27,19810833","-48,51096944",9/22/2015,pp,,29,,
SA,"-27,50804722","-48,521275",9/22/2015,cg,,"30,2",,
SM,"-27,44113611","-48,61868333",9/22/2015,cg,,"30,19",,
AI,"-26,77998611","-48,61129444",9/23/2015,pp,,"30,07",,
LA,"-26,28124167","-48,67606667",9/23/2015,cg,,,,
PL,"-26,22440278","-48,62082778",9/23/2015,pp,,"31,33",,
CG,"-27,19810833","-48,51096944",9/24/2015,pp,,"33,8",,
FR,"-27,72268889","-48,56688056",9/24/2015,pp,,"29,1",,
LB,,,9/24/2015,pp,,"31,26",,
PP,"-27,85156944","-48,58565278",9/24/2015,pp,,"32,79",,
BV,"-27,70501111","-48,56079722",9/28/2015,pp,,22,,
CR,"-27,74470278","-48,56254444",9/28/2015,pp,,"28,23",,
PC,"-27,77763611","-48,62744722",9/28/2015,pp,,"26,81",,
PP,"-27,85156944","-48,58565278",9/28/2015,pp,,"29,55",,
PF,"-27,435125","-48,52305278",9/29/2015,pp,,"31,45",,
SB,"-27,49226944","-48,53400278",9/29/2015,pp,,30,,
FA,"-27,18376111","-48,53203333",9/30/2015,pp,,"30,92",,
ZI,"-27,18376111","-48,53203333",9/30/2015,pp,,"19,54",,
GF,"-27,19810833","-48,51096944",10/2/2015,pp,,"32,71",,
SA,"-27,50804722","-48,521275",10/2/2015,cg,,"33,36",,
SM,"-27,44113611","-48,61868333",10/2/2015,cg,,"33,6",,
GF,"-27,19810833","-48,51096944",10/3/2015,pp,,"34,19",,
SA,"-27,50804722","-48,521275",10/3/2015,pp,,"30,49",,
SM,"-27,44113611","-48,61868333",10/3/2015,cg,,"31,44",,
ZI,"-27,18376111","-48,53203333",10/3/2015,pp,,"27,71",,
AI,"-26,77998611","-48,61129444",10/6/2015,pp,,34,,
PA,"-26,76335","-48,65166944",10/6/2015,pp,,"32,15",,
PL,"-26,22440278","-48,62082778",10/6/2015,pp,,,,
BA,"-27,71759167","-48,63201667",10/8/2015,pp,,"32,84",,
CA,"-27,79904167","-48,56802222",10/8/2015,pp,,"32,74",,
EB,"-27,78189722","-48,62696944",10/8/2015,pp,,"31,37",,
FR,"-27,72268889","-48,56688056",10/8/2015,pp,,"32,24",,
BA,"-27,71759167","-48,63201667",10/9/2015,pp,,"33,55",,
CG,"-27,19810833","-48,51096944",10/9/2015,pp,,"33,3",,
EB,"-27,78189722","-48,62696944",10/9/2015,pp,,"31,23",,
LB,,,10/9/2015,pp,,"32,93",,
BV,"-27,70501111","-48,56079722",10/11/2015,pp,,"27,86",,
PC,"-27,77763611","-48,62744722",10/11/2015,pp,,"27,7",,
PP,"-27,85156944","-48,58565278",10/11/2015,pp,,"33,4",,
PB,"-27,15254444","-48,56053056",10/12/2015,pp,,"31,74",,
SB,"-27,49226944","-48,53400278",10/12/2015,pp,,"32,07",,
ZI,"-27,18376111","-48,53203333",10/12/2015,pp,,"34,58",,
BV,"-27,70501111","-48,56079722",10/13/2015,pp,,27,,
CR,"-27,74470278","-48,56254444",10/13/2015,pp,,"29,6",,
PC,"-27,77763611","-48,62744722",10/13/2015,pp,,29,,
PF,"-27,435125","-48,52305278",10/13/2015,pp,,"31,7",,
PL,"-26,22440278","-48,62082778",10/13/2015,pp,,,,
PP,"-27,85156944","-48,58565278",10/13/2015,pp,,"31,5",,
SB,"-27,49226944","-48,53400278",10/13/2015,pp,,"30,8",,
SR,"-27,46609444","-48,63331389",10/13/2015,pp,,"27,8",,
PB,"-27,15254444","-48,56053056",10/14/2015,pp,,"30,7",,
ZI,"-27,18376111","-48,53203333",10/14/2015,pp,,"17,77",,
AI,"-26,77998611","-48,61129444",10/15/2015,pp,,"22,86",,
PA,"-26,76335","-48,65166944",10/15/2015,pp,,"28,27",,
PL,"-26,22440278","-48,62082778",10/15/2015,pp,,"24,74",,
PP,"-27,85156944","-48,58565278",10/16/2015,pp,,"28,95",,
BA,"-27,71759167","-48,63201667",10/19/2015,pp,,"29,15",,
CA,"-27,79904167","-48,56802222",10/19/2015,pp,,"31,64",,
EB,"-27,78189722","-48,62696944",10/19/2015,pp,,"30,62",,
PP,"-27,85156944","-48,58565278",10/19/2015,pp,,"31,74",,
FR,"-27,72268889","-48,56688056",10/20/2015,pp,,"31,06",,
GF,"-27,19810833","-48,51096944",10/20/2015,pp,,"20,12",,
SA,"-27,50804722","-48,521275",10/20/2015,cg,,"26,6",,
AI,"-26,77998611","-48,61129444",10/21/2015,pp,,"26,14",,
SM,"-27,44113611","-48,61868333",10/21/2015,cg,,"29,19",,
BV,"-27,70501111","-48,56079722",10/26/2015,pp,,"26,46",,
CR,"-27,74470278","-48,56254444",10/26/2015,pp,,"27,9",,
LA,"-26,28124167","-48,67606667",10/26/2015,cg,,,,
PC,"-27,77763611","-48,62744722",10/26/2015,pp,,"31,83",,
PF,"-27,435125","-48,52305278",10/27/2015,pp,,"28,91",,
PP,"-27,85156944","-48,58565278",10/27/2015,pp,,"31,22",,
SB,"-27,49226944","-48,53400278",10/27/2015,pp,,"27,47",,
PB,"-27,15254444","-48,56053056",10/28/2015,pp,,"31,1",,
SR,"-27,46609444","-48,63331389",10/28/2015,pp,,,,
ZI,"-27,18376111","-48,53203333",10/28/2015,pp,,"18,88",,
FA,"-27,18376111","-48,53203333",10/29/2015,pp,,"20,51",,
PA,"-26,76335","-48,65166944",10/29/2015,pp,,"26,93",,
AI,"-26,77998611","-48,61129444",11/2/2015,pp,,"32,41",,
LA,"-26,28124167","-48,67606667",11/2/2015,pp,,"26,12",,
PA,"-26,76335","-48,65166944",11/2/2015,pp,,"31,77",,
AI,"-26,77998611","-48,61129444",11/3/2015,pp,,"33,19",,
LA,"-26,28124167","-48,67606667",11/3/2015,pp,,"26,97",,
PL,"-26,22440278","-48,62082778",11/3/2015,pp,,"32,33",,
BV,"-27,70501111","-48,56079722",11/5/2015,pp,,"33,15",,
CR,"-27,74470278","-48,56254444",11/5/2015,pp,,"33,77",,
PC,"-27,77763611","-48,62744722",11/5/2015,pp,,"34,91",,
PP,"-27,85156944","-48,58565278",11/5/2015,pp,,"35,72",,
FA,"-27,18376111","-48,53203333",11/6/2015,pp,,35,,
GM,,,11/6/2015,pp,,"34,52",,
ZI,"-27,18376111","-48,53203333",11/6/2015,pp,,"34,5",,
GF,"-27,19810833","-48,51096944",11/8/2015,pp,,"30,85",,
SA,"-27,50804722","-48,521275",11/8/2015,pp,,"33,46",,
SM,"-27,44113611","-48,61868333",11/8/2015,pp,,"33,2",,
PF,"-27,435125","-48,52305278",11/11/2015,pp,,,,
SR,"-27,46609444","-48,63331389",11/11/2015,pp,,,,
AI,"-26,77998611","-48,61129444",11/12/2015,pp,,"29,48",,
AI,"-26,77998611","-48,61129444",11/16/2015,pp,,"25,61",,
BA,"-27,71759167","-48,63201667",11/16/2015,pp,,"27,66",,
PA,"-26,76335","-48,65166944",11/16/2015,pp,,"29,24",,
PL,"-26,22440278","-48,62082778",11/16/2015,pp,,"24,69",,
CA,"-27,79904167","-48,56802222",11/17/2015,pp,,"35,3",,
EB,"-27,78189722","-48,62696944",11/17/2015,pp,,"33,76",,
FR,"-27,72268889","-48,56688056",11/17/2015,pp,,"30,94",,
GF,"-27,19810833","-48,51096944",11/18/2015,pp,,"27,04",,
SA,"-27,50804722","-48,521275",11/19/2015,cg,,"30,1",,
SM,"-27,44113611","-48,61868333",11/19/2015,cg,,"29,75",,
AI,"-26,77998611","-48,61129444",11/23/2015,pp,,"30,25",,
CG,"-27,19810833","-48,51096944",11/23/2015,pp,,"28,33",,
CR,"-27,74470278","-48,56254444",11/23/2015,pp,,"29,62",,
LB,,,11/23/2015,pp,,"32,71",,
BV,"-27,70501111","-48,56079722",11/24/2015,pp,,"29,55",,
PC,"-27,77763611","-48,62744722",11/24/2015,pp,,"30,44",,
PP,"-27,85156944","-48,58565278",11/24/2015,pp,,"34,38",,
PF,"-27,435125","-48,52305278",11/25/2015,pp,,"33,11",,
SR,"-27,46609444","-48,63331389",11/25/2015,pp,,"29,41",,
PB,"-27,15254444","-48,56053056",11/26/2015,pp,,"33,6",,
SB,"-27,49226944","-48,53400278",11/26/2015,pp,,"30,82",,
ZI,"-27,18376111","-48,53203333",11/26/2015,pp,,"26,3",,
AI,"-26,77998611","-48,61129444",11/30/2015,pp,,"30,25",,
CA,"-27,79904167","-48,56802222",11/30/2015,pp,,"34,53",,
PA,"-26,76335","-48,65166944",11/30/2015,pp,,"28,41",,
PL,"-26,22440278","-48,62082778",11/30/2015,pp,,"30,52",,
CA,"-27,79904167","-48,56802222",12/1/2015,pp,,"34,5",,
CL,,,12/1/2015,cg,,"28,07",,
EB,"-27,78189722","-48,62696944",12/1/2015,pp,,"34,55",,
FR,"-27,72268889","-48,56688056",12/1/2015,pp,,"32,85",,
CG,"-27,19810833","-48,51096944",12/2/2015,pp,,"32,62",,
PB,"-27,15254444","-48,56053056",12/2/2015,pp,,"34,61",,
PF,"-27,435125","-48,52305278",12/2/2015,pp,,"34,39",,
SR,"-27,46609444","-48,63331389",12/2/2015,pp,,"33,84",,
LB,,,12/3/2015,pp,,"34,62",,
PB,"-27,15254444","-48,56053056",12/3/2015,pp,,"34,85",,
ZI,"-27,18376111","-48,53203333",12/3/2015,pp,,"30,02",,
PF,"-27,435125","-48,52305278",12/5/2015,pp,,"33,82",,
SB,"-27,49226944","-48,53400278",12/5/2015,pp,,"34,64",,
AI,"-26,77998611","-48,61129444",12/8/2015,pp,,33,,
LA,"-26,28124167","-48,67606667",12/8/2015,cg,,,,
PL,"-26,22440278","-48,62082778",12/8/2015,pp,,"31,66",,
FA,"-27,18376111","-48,53203333",12/11/2015,pp,,"27,55",,
SB,"-27,49226944","-48,53400278",12/11/2015,pp,,,,
ZI,"-27,18376111","-48,53203333",12/11/2015,pp,,"29,7",,
CA,"-27,79904167","-48,56802222",12/14/2015,pp,,"32,21",,
CR,"-27,74470278","-48,56254444",12/14/2015,pp,,"31,34",,
EB,"-27,78189722","-48,62696944",12/14/2015,pp,,"30,76",,
FR,"-27,72268889","-48,56688056",12/14/2015,pp,,"31,57",,
PA,"-26,76335","-48,65166944",12/14/2015,pp,,"28,14",,
PC,"-27,77763611","-48,62744722",12/14/2015,pp,,"31,06",,
PL,"-26,22440278","-48,62082778",12/14/2015,pp,,"29,59",,
PL,"-26,22440278","-48,62082778",12/14/2015,pp,,"21,54",,
BA,"-27,71759167","-48,63201667",12/15/2015,pp,,31,,
BV,"-27,70501111","-48,56079722",12/15/2015,pp,,"30,45",,
GF,"-27,19810833","-48,51096944",12/15/2015,pp,,"33,28",,
PF,"-27,435125","-48,52305278",12/15/2015,pp,,"33,87",,
PP,"-27,85156944","-48,58565278",12/15/2015,pp,,"34,75",,
SB,"-27,49226944","-48,53400278",12/15/2015,pp,,"33,83",,
SR,"-27,46609444","-48,63331389",12/15/2015,pp,,"32,1",,
AI,"-26,77998611","-48,61129444",12/16/2015,pp,,"31,43",,
FA,"-27,18376111","-48,53203333",12/16/2015,pp,,"34,75",,
SA,"-27,50804722","-48,521275",12/16/2015,cg,,"33,52",,
SM,"-27,44113611","-48,61868333",12/16/2015,cg,,"33,03",,
AI,"-26,77998611","-48,61129444",12/17/2015,pp,,"31,6",,
BA,"-27,71759167","-48,63201667",1/3/2016,pp,,"31,37",,
EB,"-27,78189722","-48,62696944",1/3/2016,pp,,"34,07",,
EB,"-27,78189722","-48,62696944",1/6/2016,pp,,"25,77",,
EB,"-27,78189722","-48,62696944",1/6/2016,pp,,"25,71",,
FR,"-27,72268889","-48,56688056",1/6/2016,cg,,"27,21",,
FR,"-27,72268889","-48,56688056",1/6/2016,pp,,"27,44",,
GF,"-27,19810833","-48,51096944",1/6/2016,pp,,"26,08",,
PB,"-27,15254444","-48,56053056",1/6/2016,pp,,"25,75",,
PB,"-27,15254444","-48,56053056",1/6/2016,pp,,"25,64",,
PC,"-27,77763611","-48,62744722",1/6/2016,pp,,"26,64",,
AI,"-26,77998611","-48,61129444",1/8/2016,pp,,"32,83",,
AI,"-26,77998611","-48,61129444",1/8/2016,pp,,"32,57",,
CA,"-27,79904167","-48,56802222",1/8/2016,pp,,"32,83",,
CR,"-27,74470278","-48,56254444",1/11/2016,pp,,,,
PC,"-27,77763611","-48,62744722",1/11/2016,pp,,"32,2",,
PC,"-27,77763611","-48,62744722",1/11/2016,pp,,"31,7",,
SB,"-27,49226944","-48,53400278",1/11/2016,pp,,"30,74",,
PL,"-26,22440278","-48,62082778",1/12/2016,pp,,"29,5",,
PF,"-27,435125","-48,52305278",1/13/2016,pp,,"31,8",,
SB,"-27,49226944","-48,53400278",1/13/2016,pp,,"31,73",,
SR,"-27,46609444","-48,63331389",1/14/2016,pp,,"30,2",,
AI,"-26,77998611","-48,61129444",1/18/2016,pp,,"29,07",,
BA,"-27,71759167","-48,63201667",1/18/2016,pp,,"28,91",,
PB,"-27,15254444","-48,56053056",1/18/2016,pp,,"30,69",,
ZI,"-27,18376111","-48,53203333",1/18/2016,pp,,"19,3",,
CA,"-27,79904167","-48,56802222",1/19/2016,pp,,"31,75",,
EB,"-27,78189722","-48,62696944",1/19/2016,pp,,"33,3",,
FR,"-27,72268889","-48,56688056",1/19/2016,pp,,"29,34",,
GF,"-27,19810833","-48,51096944",1/20/2016,pp,,"30,61",,
SA,"-27,50804722","-48,521275",1/20/2016,cg,,"30,47",,
SM,"-27,44113611","-48,61868333",1/20/2016,cg,,"31,7",,
AI,"-26,77998611","-48,61129444",1/21/2016,pp,,,,
PA,"-26,76335","-48,65166944",1/21/2016,pp,,,,
CR,"-27,74470278","-48,56254444",1/25/2016,pp,,"30,25",,
LB,,,1/25/2016,pp,,"31,92",,
PL,"-26,22440278","-48,62082778",1/25/2016,pp,,,,
ZI,"-27,18376111","-48,53203333",1/25/2016,pp,,"25,59",,
PC,"-27,77763611","-48,62744722",1/26/2016,pp,,"28,48",,
PP,"-27,85156944","-48,58565278",1/26/2016,pp,,"36,14",,
BV,"-27,70501111","-48,56079722",1/27/2016,pp,,"30,39",,
SB,"-27,49226944","-48,53400278",1/28/2016,pp,,"33,48",,
BV,"-27,70501111","-48,56079722",2/2/2016,pp,,"22,69",,
GF,"-27,19810833","-48,51096944",2/2/2016,pp,,"32,62",,
PC,"-27,77763611","-48,62744722",2/2/2016,pp,,"29,51",,
PP,"-27,85156944","-48,58565278",2/2/2016,pp,,"34,04",,
SB,"-27,49226944","-48,53400278",2/2/2016,pp,,"32,3",,
FR,"-27,72268889","-48,56688056",2/3/2016,pp,,"31,6",,
SA,"-27,50804722","-48,521275",2/3/2016,cg,,"31,04",,
SM,"-27,44113611","-48,61868333",2/3/2016,cg,,"30,28",,
CR,"-27,74470278","-48,56254444",2/5/2016,pp,,,,
CR,"-27,74470278","-48,56254444",2/5/2016,pp,,,,
LB,,,2/5/2016,pp,,"35,87",,
LB,,,2/5/2016,pp,,"35,9",,
PC,"-27,77763611","-48,62744722",2/5/2016,pp,,"34,56",,
PP,"-27,85156944","-48,58565278",2/5/2016,pp,,"34,91",,
PP,"-27,85156944","-48,58565278",2/5/2016,pp,,"34,96",,
SR,"-27,46609444","-48,63331389",2/5/2016,pp,,"32,45",,
BV,"-27,70501111","-48,56079722",2/6/2016,pp,,"27,35",,
BV,"-27,70501111","-48,56079722",2/6/2016,pp,,"26,17",,
CA,"-27,79904167","-48,56802222",2/6/2016,cg,,"26,68",,
CA,"-27,79904167","-48,56802222",2/6/2016,cg (corpo inteiro),,"26,09",,
CA,"-27,79904167","-48,56802222",2/6/2016,pp,,"26,09",,
CR,"-27,74470278","-48,56254444",2/6/2016,cg,,"27,09",,
CR,"-27,74470278","-48,56254444",2/6/2016,cg (corpo inteiro),,,,
CR,"-27,74470278","-48,56254444",2/6/2016,pp,,,,
CR,"-27,74470278","-48,56254444",2/6/2016,ab (Corpo inteiro),,,,
PC,"-27,77763611","-48,62744722",2/6/2016,pp,,"26,66",,
PP,"-27,85156944","-48,58565278",2/6/2016,pp,,"25,02",,
SB,"-27,49226944","-48,53400278",2/6/2016,cg,,"27,18",,
SB,"-27,49226944","-48,53400278",2/6/2016,pp,,"27,18",,
BA,"-27,71759167","-48,63201667",2/8/2016,pp,,30,,
BA,"-27,71759167","-48,63201667",2/8/2016,pp,,"30,13",,
CA,"-27,79904167","-48,56802222",2/8/2016,pp,,"32,57",,
GF,"-27,19810833","-48,51096944",2/8/2016,pp,,"32,48",,
LB,,,2/9/2016,pp,,"31,88",,
LB,,,2/9/2016,pp,,"31,66",,
AI,"-26,77998611","-48,61129444",2/13/2016,pp,,,,
CA,"-27,79904167","-48,56802222",2/13/2016,pp,,"29,52",,
EB,"-27,78189722","-48,62696944",2/13/2016,pp,,"28,58",,
PA,"-26,76335","-48,65166944",2/13/2016,pp,,"28,81",,
AI,"-26,77998611","-48,61129444",2/15/2016,pp,,"32,18",,
BA,"-27,71759167","-48,63201667",2/15/2016,pp,,"29,4",,
FA,"-27,18376111","-48,53203333",2/15/2016,pp,,"34,17",,
PL,"-26,22440278","-48,62082778",2/15/2016,pp,,"32,67",,
CA,"-27,79904167","-48,56802222",2/16/2016,pp,,"31,93",,
EB,"-27,78189722","-48,62696944",2/16/2016,pp,,"30,2",,
FR,"-27,72268889","-48,56688056",2/16/2016,pp,,"31,85",,
GF,"-27,19810833","-48,51096944",2/17/2016,pp,,"33,19",,
SA,"-27,50804722","-48,521275",2/17/2016,pp,,"33,65",,
SM,"-27,44113611","-48,61868333",2/17/2016,pp,,"33,66",,
BA,"-27,71759167","-48,63201667",2/18/2016,pp,,"25,93",,
FR,"-27,72268889","-48,56688056",2/18/2016,pp,,"30,52",,
AI,"-26,77998611","-48,61129444",2/19/2016,pp,,"30,65",,
ZI,"-27,18376111","-48,53203333",2/19/2016,pp,,"32,85",,
BA,"-27,71759167","-48,63201667",2/22/2016,pp,,"29,42",,
BV,"-27,70501111","-48,56079722",2/22/2016,pp,,"12,68",,
FR,"-27,72268889","-48,56688056",2/22/2016,pp,,"30,88",,
LB,,,2/22/2016,pp,,"33,22",,
CR,"-27,74470278","-48,56254444",2/23/2016,pp,,"31,4",,
PC,"-27,77763611","-48,62744722",2/23/2016,pp,,"30,95",,
PP,"-27,85156944","-48,58565278",2/23/2016,pp,,"29,8",,
FR,"-27,72268889","-48,56688056",2/24/2016,pp,,"31,14",,
PF,"-27,435125","-48,52305278",2/24/2016,pp,,"34,46",,
SB,"-27,49226944","-48,53400278",2/24/2016,pp,,"33,06",,
AI,"-26,77998611","-48,61129444",2/25/2016,pp,,"30,4",,
PA,"-26,76335","-48,65166944",2/25/2016,pp,,"29,78",,
PL,"-26,22440278","-48,62082778",2/25/2016,pp,,"26,62",,
CA,"-27,79904167","-48,56802222",2/29/2016,pp,,"35,51",,
CA,"-27,79904167","-48,56802222",2/29/2016,pp,,"34,8",,
FA,"-27,18376111","-48,53203333",2/29/2016,pp,,"33,14",,
FR,"-27,72268889","-48,56688056",2/29/2016,pp,,"28,57",,
PB,"-27,15254444","-48,56053056",2/29/2016,pp,,"33,12",,
AI,"-26,77998611","-48,61129444",3/2/2016,pp,,"32,07",,
PF,"-27,435125","-48,52305278",3/2/2016,pp,,"33,96",,
SM,"-27,44113611","-48,61868333",3/2/2016,cg,,"31,08",,
SR,"-27,46609444","-48,63331389",3/2/2016,pp,,"30,63",,
CG,"-27,19810833","-48,51096944",3/3/2016,pp,,"32,91",,
LB,,,3/3/2016,pp,,"34,11",,
PC,"-27,77763611","-48,62744722",3/5/2016,pp,,"34,8",,
SA,"-27,50804722","-48,521275",3/8/2016,pp,,"31,35",,
SM,"-27,44113611","-48,61868333",3/8/2016,cg,,"28,52",,
SM,"-27,44113611","-48,61868333",3/8/2016,cg,,"28,43",,
BV,"-27,70501111","-48,56079722",3/10/2016,pp,,"31,27",,
BV,"-27,70501111","-48,56079722",3/10/2016,pp,,"31,36",,
CA,"-27,79904167","-48,56802222",3/10/2016,pp,,"31,27",,
CR,"-27,74470278","-48,56254444",3/10/2016,pp,,"30,93",,
LB,,,3/10/2016,pp,,"31,76",,
PP,"-27,85156944","-48,58565278",3/10/2016,pp,,"30,34",,
SM,"-27,44113611","-48,61868333",3/10/2016,cg,,"30,34",,
PF,"-27,435125","-48,52305278",3/11/2016,pp,,"32,26",,
PL,"-26,22440278","-48,62082778",3/11/2016,pp,,"30,59",,
SR,"-27,46609444","-48,63331389",3/11/2016,pp,,"30,5",,
AI,"-26,77998611","-48,61129444",3/14/2016,pp,,"30,15",,
ZI,"-27,18376111","-48,53203333",3/14/2016,pp,,"28,88",,
ZI,"-27,18376111","-48,53203333",3/14/2016,pp,,"28,83",,
ZI,"-27,18376111","-48,53203333",3/14/2016,pp,,"24,77",,
ZI,"-27,18376111","-48,53203333",3/14/2016,pp,,"24,75",,
CA,"-27,79904167","-48,56802222",3/15/2016,pp,,"34,42",,
FR,"-27,72268889","-48,56688056",3/15/2016,pp,,"31,6",,
GF,"-27,19810833","-48,51096944",3/16/2016,pp,,"32,16",,
PL,"-26,22440278","-48,62082778",3/16/2016,pp,,"31,21",,
SA,"-27,50804722","-48,521275",3/16/2016,cg,,"27,86",,
SM,"-27,44113611","-48,61868333",3/16/2016,cg,,"27,79",,
AI,"-26,77998611","-48,61129444",3/17/2016,pp,,"31,07",,
CR,"-27,74470278","-48,56254444",3/21/2016,pp,,,,
CR,"-27,74470278","-48,56254444",3/21/2016,pp,,,,
PA,"-26,76335","-48,65166944",3/21/2016,pp,,"29,3",,
PC,"-27,77763611","-48,62744722",3/21/2016,pp,,"33,99",,
PC,"-27,77763611","-48,62744722",3/21/2016,pp,,"33,8",,
PP,"-27,85156944","-48,58565278",3/21/2016,pp,,,,
ZI,"-27,18376111","-48,53203333",3/21/2016,pp,,"27,67",,
ZI,"-27,18376111","-48,53203333",3/21/2016,pp,,"26,85",,
BV,"-27,70501111","-48,56079722",3/22/2016,pp,,"31,53",,
BV,"-27,70501111","-48,56079722",3/22/2016,pp,,31,,
PP,"-27,85156944","-48,58565278",3/22/2016,pp,,,,
AI,"-26,77998611","-48,61129444",3/23/2016,pp,,"33,29",,
AI,"-26,77998611","-48,61129444",3/23/2016,pp,,"33,19",,
PB,"-27,15254444","-48,56053056",3/23/2016,pp,,"34,3",,
PF,"-27,435125","-48,52305278",3/23/2016,pp,,"31,07",,
BA,"-27,71759167","-48,63201667",3/28/2016,pp,,"28,58",,
BV,"-27,70501111","-48,56079722",3/28/2016,pp,,"27,36",,
BV,"-27,70501111","-48,56079722",3/28/2016,pp,,"26,44",,
CA,"-27,79904167","-48,56802222",3/28/2016,pp,,"30,9",,
CA,"-27,79904167","-48,56802222",3/28/2016,pp,,"30,95",,
EB,"-27,78189722","-48,62696944",3/28/2016,pp,,"31,21",,
FA,"-27,18376111","-48,53203333",3/28/2016,pp,,"33,7",,
FA,"-27,18376111","-48,53203333",3/28/2016,pp,,"33,7",,
PB,"-27,15254444","-48,56053056",3/28/2016,pp,,"34,3",,
EB,"-27,78189722","-48,62696944",3/29/2016,pp,,"30,48",,
FR,"-27,72268889","-48,56688056",3/29/2016,pp,,"27,79",,
FR,"-27,72268889","-48,56688056",3/29/2016,pp,,"27,77",,
GF,"-27,19810833","-48,51096944",3/29/2016,pp,,"31,07",,
GF,"-27,19810833","-48,51096944",3/29/2016,pp,,"31,5",,
BV,"-27,70501111","-48,56079722",3/30/2016,pp,,"27,7",,
BV,"-27,70501111","-48,56079722",3/30/2016,pp,,"27,12",,
SA,"-27,50804722","-48,521275",3/30/2016,cg,,"29,32",,
SM,"-27,44113611","-48,61868333",3/30/2016,cg,,"31,3",,
SM,"-27,44113611","-48,61868333",3/30/2016,cg,,"31,26",,
AI,"-26,77998611","-48,61129444",3/31/2016,pp,,"29,3",,
AI,"-26,77998611","-48,61129444",3/31/2016,pp,,"29,2",,
CG,"-27,19810833","-48,51096944",3/31/2016,pp,,"30,81",,
LB,,,3/31/2016,pp,,"33,12",,
FR,"-27,72268889","-48,56688056",4/1/2016,pp,,"22,83",,
LB,,,4/1/2016,pp,,"32,06",,
PA,"-26,76335","-48,65166944",4/1/2016,pp,,"29,28",,
PL,"-26,22440278","-48,62082778",4/1/2016,pp,,"31,83",,
PL,"-26,22440278","-48,62082778",4/2/2016,pp,,"28,09",,
CR,"-27,74470278","-48,56254444",4/4/2016,pp,,"29,25",,
PA,"-26,76335","-48,65166944",4/4/2016,pp,,30,,
PL,"-26,22440278","-48,62082778",4/4/2016,pp,,"28,7",,
PL,"-26,22440278","-48,62082778",4/4/2016,pp,,"28,7",,
